index,age,male,marr,currmarr,children,educ,postgrad,empl,hours,inc,tran,bwnorm
27425,51,1,2,3,1,7,0,5,2635,7000,0,0
27436,47,1,2,1,1,10,0,2,2650,21000,0,0
27451,40,0,2,1,3,0,1,1,1930,34000,7800,0
27469,40,0,0,2,1,12,0,1,1920,23000,0,1
27474,36,1,1,1,0,12,0,1,2590,14000,0,0
27476,45,1,2,1,2,11,0,1,2200,21650,6500,0
27490,43,1,0,2,0,15,0,1,979,29000,3500,1
27525,44,1,3,1,1,13,0,1,1785,100900,0,1
27534,52,0,0,2,0,10,0,1,2040,11700,0,0
27576,49,1,1,1,2,14,0,1,2440,35000,0,0
27600,61,1,2,1,1,12,0,1,2280,42020,4800,0
27609,39,1,1,1,2,16,0,1,2728,92000,0,1
27610,34,0,1,1,0,14,0,1,2033,28500,0,1
27611,30,1,1,1,2,12,0,1,2400,41500,0,1
27635,65,1,1,1,7,12,0,4,,200,14814,0
27637,43,0,0,2,0,12,0,1,1820,9000,0,1
27656,36,1,1,1,2,12,0,1,1960,18300,300,0
27668,33,1,2,1,3,12,0,1,5000,30000,0,0
27680,32,1,1,1,2,10,0,1,2133,23000,0,0
27685,41,1,3,1,3,12,0,1,3428,30000,0,0
27717,43,1,2,1,4,12,0,1,1856,9156,1017,0
27773,41,1,1,1,2,16,0,1,2557,27750,0,0
27786,49,1,1,1,1,12,0,1,2120,45000,0,1
27789,41,0,1,1,1,14,0,1,1960,30000,0,0
27839,43,0,1,4,2,12,0,1,2000,9200,0,0
27877,62,1,1,3,5,12,0,1,1729,71600,0,0
27878,61,0,1,1,5,12,0,1,1078,26000,0,0
27879,37,0,0,2,0,12,0,1,918,9400,0,1
27880,35,1,1,4,1,11,0,1,1739,40000,0,1
27882,28,0,2,3,0,12,0,1,2040,29850,0,1
27898,36,1,1,1,2,16,0,1,1896,51075,0,1
27921,43,1,1,1,2,0,1,1,2008,60300,0,0
27931,63,0,2,4,1,11,0,1,1456,7431,3850,0
27932,44,1,2,1,0,14,0,1,528,40000,1320,1
27937,69,1,1,1,7,8,0,4,,15750,7260,0
27940,39,1,1,1,3,12,0,1,2960,47500,0,0
27941,34,1,1,1,3,12,0,1,2540,44000,0,1
27943,31,0,2,1,2,12,0,1,1530,2175,0,1
27945,44,1,2,1,2,16,0,1,1944,57200,0,1
27972,38,1,3,1,1,14,0,1,2171,24985,7500,1
27981,45,0,2,1,1,12,0,1,2016,12805,0,0
27992,58,0,1,4,4,8,0,1,1840,19272,0,0
27993,34,0,2,1,2,12,0,1,2024,18000,0,1
28003,33,1,1,1,2,14,0,1,3685,30100,0,0
28016,36,0,1,1,2,0,1,1,896,25000,0,0
28031,63,1,2,1,2,13,0,1,2040,21500,0,0
28032,59,0,2,1,1,11,0,1,918,10000,0,0
28051,37,1,1,1,4,12,0,1,2080,13100,0,1
28082,60,1,2,1,2,16,0,3,1920,12300,0,0
28083,55,0,3,3,4,0,1,1,2632,46000,0,0
28091,75,1,2,1,0,0,1,4,1984,13500,33500,0
28099,41,1,1,1,2,0,1,1,2733,50400,0,1
28114,37,1,1,1,1,14,0,1,2000,35112,0,0
28125,55,0,0,2,0,12,0,1,1575,23000,0,0
28136,44,1,1,1,2,16,0,1,2400,36600,0,0
28137,41,0,1,1,2,12,0,1,1786,15500,0,0
28154,43,1,2,1,1,12,0,1,1920,27400,0,0
28162,58,1,2,1,5,13,0,4,747,5175,19481,0
28326,55,0,3,1,3,12,0,1,1960,14400,0,0
28329,32,1,3,1,3,12,0,1,1496,22000,2000,1
28337,59,1,2,1,4,12,0,1,1960,31700,0,0
28372,47,1,2,1,2,12,0,3,2048,18000,0,0
28373,46,0,2,1,2,0,1,1,1900,33238,2080,0
28382,62,1,1,1,5,8,0,1,1805,10000,1566,0
28383,55,0,1,3,5,14,0,1,2000,9000,0,0
28385,30,0,2,1,4,12,0,1,1250,13100,0,1
28482,43,1,1,1,3,14,0,1,3296,42470,0,0
28483,44,0,1,1,3,12,0,1,2088,25130,0,0
28496,48,1,1,4,0,12,0,2,2170,19621,0,0
28498,53,1,3,1,1,14,0,1,1976,58700,0,0
28554,45,1,3,1,2,12,0,1,2630,30600,0,0
28555,49,0,2,4,2,14,0,1,2008,12000,0,0
28575,51,1,1,1,3,12,0,1,2500,22000,0,0
28576,50,0,1,1,3,12,0,1,654,4290,0,0
28584,57,1,1,1,5,10,0,1,2640,29200,0,0
28603,34,1,1,1,3,12,0,1,2400,37400,0,0
28634,34,0,1,1,1,0,1,1,1384,10000,0,1
28638,43,1,1,1,1,12,0,1,2300,44650,0,0
28652,72,1,1,1,2,14,0,1,1960,95000,8760,0
28654,35,0,1,1,2,16,0,1,2080,30000,0,1
28664,46,1,2,1,4,16,0,1,3000,109000,0,1
28665,41,1,2,4,3,13,0,1,2217,31065,0,1
28699,43,1,1,1,3,13,0,1,2120,43250,0,0
28717,48,0,3,3,6,12,0,1,1696,16225,0,0
28751,44,1,4,1,3,15,0,1,4040,29500,0,0
28765,73,0,1,3,0,7,0,4,,34022,10164,0
28773,47,1,1,1,4,14,0,1,2509,55100,0,0
28790,67,1,1,3,2,16,0,4,,25000,35000,0
28800,37,0,0,2,0,0,1,1,2233,19497,0,1
28806,41,0,1,4,2,12,0,3,3446,25000,9250,1
28818,79,0,1,3,0,14,0,4,,3632,16499,0
28825,46,1,1,1,2,16,0,1,1900,101000,0,0
28838,61,1,1,1,3,12,0,1,2259,11050,0,0
28840,38,1,1,1,0,12,0,1,1763,25650,0,1
28841,37,1,1,1,3,12,0,1,2816,25030,0,1
28842,28,1,1,1,0,12,0,1,1960,20350,0,0
28861,62,0,2,3,3,0,1,1,3012,5000,16356,0
28862,40,1,1,1,2,16,0,1,1984,24000,0,1
28887,84,1,2,1,4,0,1,4,,5000,10404,0
28890,42,1,3,4,2,0,1,1,2964,34600,0,0
28891,42,0,2,4,2,14,0,1,2009,26500,3312,0
28905,61,1,3,1,3,16,0,1,2486,50780,0,0
28908,28,1,1,5,3,12,0,1,1872,31266,0,1
28930,79,1,1,3,3,12,0,4,,600,9240,0
28934,38,1,1,1,2,12,0,1,2080,35000,0,1
28942,50,0,1,1,2,16,0,1,2200,27876,0,0
28947,48,1,1,1,2,14,0,1,1943,-1299,0,0
28997,51,0,2,3,0,12,0,1,1840,19000,0,0
29000,48,1,1,1,2,16,0,3,2160,28000,0,0
29001,45,0,1,1,2,12,0,1,2360,6000,0,0
29014,39,0,2,4,2,0,1,1,2232,37500,2500,1
29015,37,0,2,1,0,0,1,1,2205,42000,0,1
29016,35,0,1,4,1,0,1,1,1917,2100,2000,1
29048,41,1,0,2,0,0,1,1,1898,53000,9288,1
29049,67,1,1,1,4,6,0,4,,150,7176,0
29050,62,0,1,3,4,12,0,6,1800,2250,1818,0
29051,37,1,1,1,2,12,0,1,2276,14900,0,1
29052,36,1,1,1,2,13,0,1,2000,11000,0,1
29053,31,1,0,2,0,12,0,1,2036,13936,0,1
29071,62,0,1,4,4,13,0,4,736,5559,1757,0
29073,29,1,1,1,2,12,0,3,2040,16200,0,1
29088,49,0,0,2,0,0,1,1,1634,37700,0,0
29095,62,1,1,1,2,0,1,1,2205,56811,0,0
29107,37,1,1,1,3,13,0,1,1920,27900,0,1
29108,44,1,0,2,0,12,0,1,3963,15000,0,0
29123,40,0,1,1,2,16,0,1,1780,22400,0,0
29124,36,0,1,1,2,14,0,1,1091,8500,0,0
29136,41,1,1,1,2,0,1,1,1848,39750,0,0
29137,36,1,1,1,2,12,0,1,2295,43200,0,0
29145,63,1,1,1,2,12,0,4,,7600,29704,0
29147,38,0,1,4,3,12,0,1,2000,24000,0,1
29152,39,1,2,1,3,12,0,1,2156,44600,0,0
29169,77,1,1,1,4,13,0,4,,8024,12581,0
29171,39,0,1,4,2,0,1,1,392,6500,0,1
29174,38,1,1,1,2,0,1,1,3159,101160,0,0
29181,56,1,1,1,6,12,0,3,1568,10000,0,0
29182,51,0,1,1,6,10,0,1,2144,14000,0,0
29185,29,1,0,2,0,11,0,1,2000,18000,0,1
29197,40,1,1,1,2,12,0,1,2429,10010,0,0
29204,38,1,1,1,2,12,0,1,1860,34300,3075,0
29222,33,1,1,1,2,12,0,1,2300,18592,0,0
29234,77,1,1,3,1,12,0,4,,4200,15290,0
29244,60,1,1,1,1,0,1,4,,18800,8300,0
29245,57,0,1,1,1,0,1,1,540,5600,0,0
29261,79,1,1,1,2,12,0,4,160,7416,12888,0
29265,61,1,3,4,3,0,1,1,2880,213000,0,0
29266,63,0,3,1,3,0,1,4,1448,38216,5582,0
29268,33,0,4,1,1,12,0,1,2048,20000,0,1
29288,34,1,1,1,2,12,0,1,2100,41400,0,0
29289,34,1,1,1,2,12,0,1,3251,29333,0,0
29304,33,0,1,1,2,12,0,1,1904,18656,0,0
29311,38,1,2,4,2,12,0,1,2550,20000,0,1
29312,37,1,1,1,3,14,0,1,2112,48550,0,1
29313,35,1,1,1,1,12,0,1,1610,23050,0,1
29315,30,1,0,2,0,12,0,1,1345,6000,0,1
29333,36,0,1,4,2,12,0,1,1920,22000,0,0
29334,34,0,1,1,3,12,0,1,2160,5650,0,0
29335,35,0,1,1,2,12,0,1,1836,24050,0,0
29356,49,1,1,1,2,12,0,1,2264,17530,1500,0
29357,46,0,1,1,2,12,0,1,1894,15000,0,0
29373,72,1,1,1,1,12,0,4,938,3030,5992,0
29378,78,0,1,4,3,16,0,4,96,28500,8544,0
29379,40,0,2,1,2,16,0,1,1680,14200,3600,1
29392,60,1,1,1,2,12,0,1,1980,17500,1608,0
29395,29,1,1,1,2,12,0,1,2067,7200,1260,1
29408,53,1,1,1,2,12,0,1,3258,26000,0,0
29410,28,1,1,1,2,12,0,1,3608,-9542,0,1
29436,51,1,2,1,4,14,0,1,2000,39000,0,0
29447,60,1,1,1,2,14,0,1,1502,11600,20000,0
29449,36,1,1,1,3,13,0,1,2352,41000,0,1
29468,70,1,1,1,3,12,0,3,,700,8400,0
29470,42,1,1,1,1,0,1,1,2500,95300,0,1
29471,40,1,1,1,0,0,1,1,2000,39000,0,1
29476,73,0,1,3,2,12,0,4,,2500,22000,0
29485,72,1,1,1,3,8,0,4,352,3000,7320,0
29488,46,1,2,1,2,13,0,1,1896,36770,0,1
29566,81,1,2,3,0,0,1,4,,26500,6227,0
29570,36,1,2,1,2,11,0,1,1968,34000,0,0
29594,60,1,1,1,2,12,0,4,,37500,0,0
29603,41,0,3,1,3,12,0,5,1922,32000,0,0
29630,40,0,1,4,2,12,0,1,1936,24330,1800,0
29659,73,0,2,3,1,3,0,4,780,1400,10428,0
29664,67,1,1,1,6,4,0,1,2148,16200,3546,0
29666,37,0,1,3,2,13,0,1,1912,28000,0,1
29686,41,1,1,1,2,13,0,1,2400,78100,13,0
29700,53,1,2,4,4,0,1,1,1236,60625,7200,0
29719,37,1,2,1,3,12,0,1,1940,25000,0,0
29754,38,0,1,4,1,12,0,1,2460,20000,0,0
29755,37,1,1,1,2,13,0,1,1962,24500,0,0
29757,32,0,1,3,3,12,0,1,2005,10000,0,1
29787,34,0,1,1,2,12,0,1,1080,7000,0,0
29827,54,1,1,1,2,12,0,4,,130,16486,0
29828,53,0,1,1,2,12,0,1,1560,8289,0,0
29829,31,0,2,4,3,13,0,1,2688,20000,0,1
29845,32,1,0,2,0,12,0,1,2236,41000,0,1
29855,59,1,1,1,3,12,0,4,1646,20000,19600,0
29857,34,1,1,1,2,16,0,1,3084,32000,0,1
29876,36,1,4,1,4,13,0,1,1960,31000,492,1
29878,28,1,2,4,4,12,0,1,2614,23000,0,1
29924,35,1,1,1,6,14,0,1,2070,46000,0,0
30003,94,0,1,3,5,8,0,6,,8400,6000,0
30004,72,1,1,1,4,10,0,1,2467,18520,11400,0
30017,39,1,1,1,1,14,0,1,2319,20572,0,0
30029,41,1,1,1,1,14,0,1,3352,27000,0,1
30035,32,1,5,1,1,11,0,1,1984,23000,0,1
30061,40,0,1,4,2,14,0,1,2900,35000,300,0
30095,43,1,1,1,1,11,0,1,3060,25000,0,0
30111,83,0,1,3,2,16,0,4,,45000,6286,0
30116,55,1,1,1,2,0,1,1,1613,87100,0,0
30118,29,0,1,4,3,0,1,1,2178,23500,0,1
30147,41,1,0,2,1,12,0,1,1907,8937,0,0
30171,55,1,3,4,3,0,1,1,1392,25040,0,0
30172,59,0,1,4,3,16,0,1,2260,42300,0,0
30189,44,0,1,4,6,12,0,1,3120,12000,0,0
30211,54,0,2,1,2,12,0,1,2175,37400,0,0
30234,65,0,2,3,1,11,0,1,960,7300,3708,0
30235,42,0,1,4,2,14,0,1,516,2500,2145,1
30282,39,0,1,4,2,0,1,1,1775,34783,2300,1
30299,38,1,1,1,2,12,0,1,2282,39000,0,0
30306,66,1,1,1,1,12,0,1,834,10000,9600,0
30322,57,1,1,1,1,12,0,4,360,4000,13233,0
30354,38,0,2,1,1,10,0,1,1984,36000,0,1
30367,44,0,2,5,0,0,1,1,208,39200,0,0
30371,41,0,2,4,2,12,0,1,2560,5620,0,0
30395,56,1,1,1,5,14,0,1,2600,27000,0,0
30438,62,1,1,1,0,0,1,1,800,12000,0,0
30439,64,0,2,3,2,0,1,1,2370,41000,0,0
30440,40,1,2,4,1,16,0,1,1822,12600,3252,1
30441,38,1,2,1,2,0,1,1,2404,34000,0,1
30459,49,1,2,4,4,14,0,1,4730,27000,0,0
30478,45,1,1,1,2,13,0,1,2075,30500,0,0
30490,51,1,2,1,2,0,1,1,3096,62320,0,0
30512,47,0,0,2,2,12,0,1,1830,12300,0,0
30513,27,0,1,4,3,13,0,1,2860,13600,0,1
30610,58,1,1,1,3,0,1,1,3450,203100,0,0
30662,69,0,2,4,6,5,0,1,1071,13200,5678,0
30664,43,1,1,1,3,11,0,1,1960,26200,0,0
30665,42,0,1,1,3,12,0,1,1960,15000,0,1
30689,40,0,1,4,3,12,0,1,2000,12000,0,0
30706,54,1,1,1,2,6,0,1,4080,35000,0,0
30722,67,1,1,1,1,10,0,4,,6000,10440,0
30723,59,0,1,1,1,8,0,1,1800,18000,0,0
30724,45,1,1,1,2,12,0,1,2280,37000,0,1
30731,42,0,1,1,2,12,0,1,2250,20000,0,0
33967,37,0,1,1,1,12,0,1,1785,15000,0,1
34003,55,1,1,1,6,10,0,1,4841,44113,0,0
34007,33,1,0,2,0,10,0,1,5460,62484,0,1
34008,31,1,1,1,4,10,0,1,2805,34000,0,1
34027,35,1,1,1,3,12,0,1,2940,56000,0,0
34028,35,1,1,1,5,10,0,1,3036,37437,0,0
34192,61,0,2,1,5,8,0,1,2000,11000,0,0
34194,39,0,2,4,1,14,0,1,1896,26000,0,1
34197,30,1,1,4,3,13,0,1,2080,26000,0,1
34283,43,0,1,1,2,13,0,1,2025,25000,0,1
34290,41,1,1,3,2,14,0,1,3750,35000,0,0
34304,55,0,1,3,2,12,0,1,1168,5200,0,0
34334,44,0,1,1,2,13,0,1,1904,36000,0,0
34337,47,1,1,1,2,16,0,1,128,5700,0,0
34351,64,0,2,4,0,11,0,1,1017,7824,2316,0
34356,56,1,3,1,2,12,0,1,1992,28000,0,0
34365,50,0,2,1,4,14,0,1,1952,28000,0,0
34389,75,1,1,1,1,16,0,4,,199000,18600,0
34528,39,1,2,1,5,12,0,1,2480,25000,0,0
34551,38,1,1,1,3,12,0,1,2028,42000,0,0
34653,35,1,1,1,1,12,0,1,872,5310,0,1
34655,32,1,1,5,1,12,0,3,1208,6000,500,1
34680,63,0,3,1,4,7,0,1,1968,20760,0,0
34703,69,0,1,5,1,16,0,4,900,18000,12000,0
34705,49,0,1,5,2,11,0,1,1410,10000,4422,0
34752,51,0,1,4,3,13,0,1,1710,18000,0,0
34830,63,0,1,3,5,8,0,1,1754,12000,0,0
34848,37,0,0,2,4,11,0,1,588,1000,6000,1
34951,63,1,1,1,6,8,0,4,520,6760,7104,0
34953,33,0,1,4,1,13,0,1,2000,28620,0,1
34958,32,1,1,1,2,12,0,1,2600,32496,0,1
34975,48,1,1,4,2,11,0,1,2160,26000,0,0
34976,46,1,2,1,7,12,0,1,2142,27600,250,0
35138,33,0,1,1,2,15,0,1,2051,27500,0,1
35172,40,1,1,1,5,13,0,1,2570,13000,0,0
35178,51,1,2,1,4,12,0,1,2205,55000,0,0
35195,43,1,1,5,7,14,0,3,1219,2000,0,0
35246,51,1,1,4,5,13,0,1,3356,49760,0,0
35366,38,1,2,1,2,14,0,1,2025,21500,0,1
35386,63,1,2,1,1,12,0,1,2450,52574,0,0
35389,40,0,1,1,3,12,0,1,1960,20000,0,0
35399,41,1,1,1,3,12,0,1,1920,50000,0,0
35401,73,0,1,3,2,14,0,4,,7800,600,0
35402,43,1,1,1,3,0,1,1,2330,67650,0,1
35403,36,1,1,1,2,16,0,1,2410,78850,0,1
35414,59,1,1,1,4,13,0,4,,98100,0,0
35416,35,0,1,1,4,16,0,1,1470,4000,0,1
35417,32,1,2,1,2,14,0,1,2355,36000,0,1
35418,31,1,2,1,0,0,1,1,2375,44629,0,1
35427,36,1,1,1,4,15,0,7,2187,22114,2000,0
35439,57,0,2,1,5,12,0,1,2477,12400,0,0
35441,38,0,2,1,1,14,0,6,312,2445,0,1
35459,43,1,2,1,1,16,0,1,2350,55156,0,0
35464,34,1,1,1,2,12,0,1,3290,25000,0,0
35483,46,0,1,1,2,16,0,1,2328,58000,0,0
35486,50,1,2,1,2,0,1,1,1290,48300,0,0
35491,40,1,1,1,3,16,0,1,2662,57600,1000,0
35497,55,1,1,1,2,13,0,1,1876,28000,0,0
35498,55,0,1,1,2,12,0,1,812,8000,0,0
35499,29,0,1,4,1,13,0,1,1986,22000,0,1
35504,56,0,1,1,2,13,0,1,717,7000,0,0
35509,38,0,1,4,3,12,0,1,2235,19650,0,1
35523,42,1,3,1,0,16,0,1,3040,14400,7500,1
35553,40,1,1,1,3,0,1,1,1872,84500,0,0
35576,61,0,1,3,3,11,0,1,1560,5000,4499,0
35582,66,0,2,3,5,12,0,1,688,3600,6696,0
35584,36,1,1,1,1,12,0,1,2115,46500,0,1
35610,61,0,2,4,5,12,0,3,590,20000,0,0
35611,37,1,1,1,4,0,1,1,2500,21980,0,1
35612,34,1,2,1,2,12,0,1,2024,26000,0,1
35613,32,1,1,1,3,12,0,1,2631,39620,0,1
35615,41,1,1,1,2,14,0,1,1968,34000,0,1
35630,42,0,1,1,2,13,0,1,1681,19000,0,0
35656,49,1,3,1,1,13,0,1,1300,8000,0,0
35673,50,1,3,1,4,16,0,1,1924,38212,0,0
35698,62,1,1,1,8,12,0,1,2449,27163,250,0
35699,59,0,1,1,8,12,0,1,356,1785,0,0
35700,37,1,2,1,2,14,0,1,2040,40000,0,1
35703,36,1,1,1,0,14,0,1,1920,38000,224,1
35705,34,1,2,5,4,10,0,1,2080,12000,0,1
35706,28,1,1,4,2,13,0,1,2715,29225,0,1
35784,45,1,1,3,1,15,0,1,1980,39119,0,0
35785,46,0,0,2,0,0,1,1,2544,25200,0,0
35789,29,1,1,1,2,15,0,1,2040,28000,0,1
35811,51,1,2,4,2,0,1,1,1650,47000,0,0
35821,45,0,2,4,3,12,0,1,2205,29000,0,0
35842,29,1,2,1,0,12,0,1,2044,26050,0,1
35843,28,0,0,2,2,14,0,1,260,1500,5300,1
35900,42,0,1,4,0,12,0,1,725,4531,0,1
35930,46,1,2,1,2,16,0,1,1915,36500,0,0
35931,42,0,2,1,2,12,0,1,1880,18000,0,0
35963,62,0,1,4,5,14,0,1,1019,9995,0,0
36012,30,0,1,4,3,12,0,1,1758,10700,430,0
36031,39,1,1,5,3,12,0,1,2264,25000,0,1
36033,33,1,0,2,0,10,0,1,1715,9000,0,1
36061,38,0,1,5,3,14,0,1,2300,23000,0,0
36062,36,1,1,1,1,14,0,1,2016,45100,0,0
36085,53,1,1,1,5,11,0,1,2000,12071,0,0
36107,38,1,1,1,1,12,0,1,1750,8500,1400,1
36108,36,1,1,1,3,12,0,1,3387,28000,0,1
36119,36,0,1,1,1,12,0,1,1470,14000,0,0
36133,36,1,1,5,1,16,0,1,1904,28000,0,1
36134,32,0,1,4,2,13,0,1,1888,22200,3120,1
36150,61,0,1,3,4,12,0,3,249,770,3168,0
36162,58,0,2,1,2,0,1,1,967,17500,0,0
36166,58,1,2,1,1,0,1,1,2868,71200,21000,0
36168,40,0,1,4,4,12,0,1,1896,13424,0,0
36171,33,1,1,1,2,11,0,1,2256,17500,0,0
36193,61,1,1,1,9,13,0,4,1356,42000,0,0
36197,35,0,3,1,1,12,0,1,2205,48706,4080,1
36198,33,1,1,1,0,12,0,1,1984,31554,0,1
36199,29,0,1,1,2,12,0,1,1560,3,0,1
36200,28,1,0,2,1,12,0,1,2600,32000,0,1
36235,41,1,1,5,2,12,0,1,2350,14000,0,0
36252,61,0,1,4,0,12,0,4,2080,15800,0,0
36275,35,0,1,4,3,12,0,1,2090,12500,0,0
36278,30,0,1,1,2,12,0,1,346,2000,1656,0
36328,38,1,1,4,1,16,0,1,3744,14100,0,1
36331,33,1,1,4,1,12,0,1,1788,7956,0,1
36332,32,1,2,1,0,12,0,1,1920,3300,876,1
36362,53,1,3,4,8,8,0,1,2448,30000,0,0
36397,59,0,1,3,8,6,0,1,1760,12500,7128,0
36400,35,0,1,1,2,12,0,1,1760,10000,0,1
36402,28,0,1,1,2,8,0,1,2500,25000,0,1
36413,41,1,1,1,2,14,0,1,2250,70000,0,0
36424,52,1,0,2,0,14,0,1,1930,25000,0,0
36430,46,0,2,1,3,12,0,1,2040,24000,800,0
36446,32,0,1,4,2,12,0,1,1912,23000,1200,1
36501,59,1,1,1,2,12,0,1,2240,50000,0,0
36502,57,0,1,1,2,11,0,1,1164,7000,0,0
36503,37,1,1,1,2,16,0,1,3088,48000,0,1
36504,34,0,2,1,2,16,0,1,1537,56500,0,1
36515,39,0,2,1,1,14,0,1,1872,31000,0,1
36517,37,0,1,4,2,14,0,1,1424,11818,2500,1
36518,36,0,0,2,2,12,0,4,116,2000,9119,1
36571,57,0,1,3,6,16,0,1,1736,25880,0,0
36572,36,1,0,2,0,0,1,1,2080,32000,0,1
36590,35,1,2,4,2,12,0,1,1960,15400,0,0
36595,42,0,2,1,0,11,0,1,1820,2756,0,0
36616,74,1,1,1,9,12,0,4,378,2420,9648,0
36618,35,0,2,1,4,12,0,1,2550,12000,0,1
36620,29,1,3,1,1,12,0,1,416,800,5000,1
36633,43,0,1,1,1,12,0,1,1470,20753,0,0
36635,44,1,2,1,5,11,0,1,675,8000,0,0
36653,42,0,1,1,2,12,0,1,1920,15000,0,1
36688,60,0,1,3,5,12,0,1,1984,13000,0,0
36689,40,0,1,1,1,14,0,1,1793,34000,0,1
36690,38,1,0,2,1,14,0,1,320,1920,0,0
36709,64,1,1,1,3,4,0,4,,1400,4551,0
36712,33,1,2,1,3,12,0,1,1428,6500,0,1
36726,30,1,1,1,2,12,0,1,2020,31850,0,1
36748,35,1,1,1,2,14,0,1,1630,21984,2400,0
36759,41,0,1,4,2,12,0,1,2984,16300,0,1
36760,40,1,1,1,2,11,0,1,2350,48000,10000,1
36761,38,0,1,4,2,12,0,1,2226,8801,3900,1
36763,35,0,1,1,3,12,0,1,2032,15182,0,1
36764,34,0,1,1,3,12,0,1,1964,18936,0,1
36765,32,1,1,1,4,12,0,1,1954,15023,806,1
36797,36,0,1,1,1,0,1,1,1212,34500,0,0
36798,34,1,1,1,3,11,0,1,1970,12568,0,0
36834,63,1,1,4,2,12,0,1,1520,16000,8196,0
36837,34,1,2,1,3,12,0,1,2036,20100,0,1
36842,39,1,1,1,0,0,1,1,1880,91000,0,0
36851,66,0,1,4,2,7,0,1,624,2700,4872,0
36895,34,1,1,1,2,0,1,1,2268,62400,0,0
36914,35,1,1,5,1,12,0,1,3224,10000,0,0
36919,35,0,1,5,1,14,0,1,1874,20650,0,0
36927,65,1,1,1,2,12,0,1,2040,15000,0,0
36928,62,0,1,1,2,12,0,1,1810,11000,0,0
36929,39,0,2,1,0,12,0,1,1864,20800,900,1
36930,29,0,2,1,0,12,0,1,2028,14500,716,1
36963,49,0,0,2,2,12,0,1,1715,9000,0,0
36978,32,1,1,1,0,13,0,1,2024,13200,0,1
36991,39,0,2,1,3,12,0,1,966,8000,0,0
37009,61,1,1,3,5,12,0,1,2002,25000,0,0
37022,57,1,1,1,7,12,0,2,1221,30000,3010,0
37025,30,1,1,4,1,13,0,1,2024,18487,0,1
37045,38,0,0,2,0,12,0,1,1820,17090,0,1
37046,32,0,0,2,0,12,0,1,2080,19531,0,1
37068,31,1,1,4,1,16,0,1,2156,47100,0,0
37108,43,1,3,1,2,12,0,1,1920,48024,0,0
37196,62,0,1,4,4,12,0,1,1912,16460,0,0
37223,37,1,1,1,3,10,0,1,2040,23030,500,0
37254,38,1,2,4,3,14,0,1,2200,14500,0,1
37335,40,0,0,2,3,15,0,1,2250,2500,0,0
37342,40,0,1,1,2,0,1,1,1683,37000,0,0
37343,38,1,1,4,2,12,0,1,1792,36000,0,0
37344,36,0,1,4,2,16,0,1,2147,29860,1050,0
37345,33,0,1,1,2,15,0,1,260,10500,0,0
37354,39,1,1,4,2,0,1,1,1560,27375,0,0
37355,41,1,1,1,2,16,0,1,1552,35000,0,0
37364,61,0,3,1,3,6,0,1,1496,10000,0,0
37382,37,1,1,1,2,12,0,1,2400,32000,0,0
37383,35,1,1,1,2,11,0,1,2200,24000,0,0
37385,32,1,1,1,2,12,0,1,2033,26000,0,0
37414,49,1,2,1,3,0,1,1,1948,34240,0,0
37415,50,0,3,1,2,0,1,1,1528,43503,0,0
37424,53,1,1,1,6,12,0,1,1664,45700,0,0
37425,54,0,1,1,6,12,0,1,1715,24000,0,0
37427,34,1,1,1,0,12,0,1,2208,43000,6000,1
37428,32,1,1,4,2,12,0,1,2315,41200,0,1
37429,31,1,0,2,0,12,0,1,1820,30000,0,0
37436,45,1,2,1,2,12,0,1,2392,50335,0,0
37462,64,0,1,4,1,12,0,1,144,6536,6312,0
37492,60,1,1,3,2,5,0,1,1860,31301,1200,0
37494,34,1,1,1,2,8,0,1,2457,24006,0,1
37509,81,0,,4,4,12,0,1,1184,16000,4560,0
37513,58,1,1,1,2,0,1,1,1930,13400,8628,0
37529,39,1,1,1,4,14,0,1,3219,48900,0,1
37547,64,1,1,1,8,4,0,1,2496,-3000,1120,0
37549,41,0,1,1,3,12,0,1,1225,7656,0,1
37569,41,1,1,1,3,14,0,1,2940,70000,0,0
37590,65,1,1,1,3,12,0,1,4160,20000,0,0
37591,53,0,1,1,3,12,0,1,4160,20000,0,0
37603,53,0,1,3,4,12,0,1,1562,10075,0,0
37604,29,0,0,2,1,12,0,1,1952,14000,0,1
37627,52,1,1,1,3,12,0,1,2880,54000,0,0
37628,51,0,1,1,3,14,0,1,1472,8000,0,0
37674,46,0,2,1,2,11,0,1,1960,12000,0,0
37710,49,1,1,3,3,12,0,1,1820,29600,0,0
37723,34,0,1,1,2,0,1,1,1920,20400,0,0
37727,35,1,1,1,2,0,1,1,1920,24000,0,0
37740,40,0,1,1,3,0,1,1,2232,34000,0,0
37745,41,1,1,1,3,14,0,1,2340,46725,0,0
37750,27,1,0,2,0,12,0,1,1974,16050,0,0
37759,76,0,2,3,3,10,0,1,1024,6650,5328,0
37760,39,1,2,4,0,0,1,1,2250,48000,0,1
37780,51,0,0,2,4,12,0,1,880,3000,0,1
37828,71,0,1,3,2,4,0,1,600,2000,3312,0
37838,35,1,1,1,2,12,0,1,2058,22229,0,0
37846,34,1,1,1,2,12,0,1,2550,10000,0,1
37851,42,1,2,4,3,12,0,1,1880,17000,504,1
37852,43,1,1,1,2,14,0,1,2103,32000,0,1
37903,42,1,1,4,2,11,0,1,2525,14500,0,0
37906,36,1,2,1,2,12,0,1,2500,26000,0,1
37907,35,0,2,4,1,12,0,1,1600,10000,468,0
37909,32,0,1,4,0,12,0,1,1960,11100,0,0
